"x" "y" "z"
"42677" -150.5 -72.5 0.55866664648056
"42678" -149.5 -72.5 0.547583162784576
"42679" -148.5 -72.5 0.532999932765961
"42680" -147.5 -72.5 0.49483335018158
"42681" -146.5 -72.5 0.46741658449173
"42682" -145.5 -72.5 0.438000082969666
"42683" -144.5 -72.5 0.418583393096924
"42684" -143.5 -72.5 0.411000072956085
"42685" -142.5 -72.5 0.390166819095612
"42686" -141.5 -72.5 0.371500015258789
"42687" -140.5 -72.5 0.365416586399078
"42688" -139.5 -72.5 0.362833201885223
"42689" -138.5 -72.5 0.366666555404663
"42690" -137.5 -72.5 0.362166941165924
"42691" -136.5 -72.5 0.354416608810425
"42692" -135.5 -72.5 0.340166568756104
"42693" -134.5 -72.5 0.31291663646698
"42694" -133.5 -72.5 0.263166546821594
"42695" -132.5 -72.5 0.202082991600037
"42696" -131.5 -72.5 0.145000219345093
"42697" -130.5 -72.5 0.0787501335144043
"42698" -129.5 -72.5 0.029416561126709
"42699" -128.5 -72.5 0.00658321380615234
"42700" -127.5 -72.5 -0.0097501277923584
"42701" -126.5 -72.5 -0.0214998722076416
"42702" -125.5 -72.5 -0.0439168214797974
"42703" -124.5 -72.5 -0.0355832576751709
"42704" -123.5 -72.5 -0.00933325290679932
"42705" -122.5 -72.5 -0.00316667556762695
"42706" -121.5 -72.5 -0.0220834016799927
"42707" -120.5 -72.5 -0.0459166765213013
"42708" -119.5 -72.5 -0.105250000953674
"42709" -118.5 -72.5 -0.139249920845032
"42710" -117.5 -72.5 -0.0806664228439331
"42711" -116.5 -72.5 -0.0448331832885742
"42712" -115.5 -72.5 -0.0444999933242798
"42713" -114.5 -72.5 -0.062000036239624
"42714" -113.5 -72.5 -0.108749747276306
"42715" -112.5 -72.5 -0.128666639328003
"42716" -111.5 -72.5 -0.174000024795532
"42717" -110.5 -72.5 -0.286249995231628
"42718" -109.5 -72.5 -0.308833360671997
"42719" -108.5 -72.5 -0.382333278656006
"42720" -107.5 -72.5 -0.457000136375427
"42721" -106.5 -72.5 -0.520833373069763
"42722" -105.5 -72.5 -0.420166611671448
"42723" -104.5 -72.5 -0.274249970912933
"42724" -103.5 -72.5 -0.171333253383636
"42725" -102.5 -72.5 0.0973333120346069
"42726" -101.5 -72.5 0.0209167003631592
"42727" -100.5 -72.5 0.0166667699813843
"42728" -99.5 -72.5 0.0115000009536743
"42729" -98.5 -72.5 0.00783348083496094
"42730" -97.5 -72.5 0.00758326053619385
"42731" -96.5 -72.5 0.034666895866394
"42732" -95.5 -72.5 0.184416651725769
"42733" -94.5 -72.5 0.504666686058044
"42734" -93.5 -72.5 0.342083096504211
"42735" -92.5 -72.5 0.71991665661335
"42736" -91.5 -72.5 0.812083303928375
"42737" -90.5 -72.5 0.832500011660159
"42738" -89.5 -72.5 -0.0228333473205566
"42739" -88.5 -72.5 -0.254249811172485
"42740" -87.5 -72.5 0.61599999666214
"42741" -86.5 -72.5 0.512750029563904
"42742" -85.5 -72.5 0.413916707038879
"42743" -84.5 -72.5 0.347500085830688
"42744" -83.5 -72.5 0.291999936103821
"42745" -82.5 -72.5 0.225833356380463
"42746" -81.5 -72.5 0.171166718006134
"42747" -80.5 -72.5 0.116416573524475
"42748" -79.5 -72.5 0.0874999165534973
"42749" -78.5 -72.5 0.0386666655540466
"42750" -77.5 -72.5 0.0350833535194397
"42751" -76.5 -72.5 -0.134750008583069
"42752" -75.5 -72.5 0.0126665830612183
"42753" -74.5 -72.5 0.0325832962989807
"42754" -73.5 -72.5 0.0597499012947083
"42755" -72.5 -72.5 0.0484998226165771
"42756" -71.5 -72.5 0.245416879653931
"42757" -68.5 -72.5 -0.0155835151672363
"42758" -67.5 -72.5 -0.0120835304260254
"42759" -60.5 -72.5 0.00558352470397949
"42760" -59.5 -72.5 -0.0195832252502441
"42761" -58.5 -72.5 0.0138331651687622
"42762" -57.5 -72.5 0.0165833234786987
"42763" -56.5 -72.5 0.0169166326522827
"42764" -55.5 -72.5 0.0201666355133057
"42765" -54.5 -72.5 0.0377500057220459
"42766" -53.5 -72.5 0.0565829277038574
"42767" -52.5 -72.5 0.0738332271575928
"42768" -51.5 -72.5 0.0915000438690186
"42769" -50.5 -72.5 0.104583263397217
"42770" -49.5 -72.5 0.0953330993652344
"42771" -48.5 -72.5 0.0545834302902222
"42772" -47.5 -72.5 -0.00275027751922607
"42773" -46.5 -72.5 -0.0537500381469727
"42774" -45.5 -72.5 -0.0726668834686279
"42775" -44.5 -72.5 -0.0836665630340576
"42776" -43.5 -72.5 -0.0870832204818726
"42777" -42.5 -72.5 -0.0965001583099365
"42778" -41.5 -72.5 -0.117166757583618
"42779" -40.5 -72.5 -0.147916793823242
"42780" -39.5 -72.5 -0.184000015258789
"42781" -38.5 -72.5 -0.226999878883362
"42782" -37.5 -72.5 -0.27791690826416
"42783" -36.5 -72.5 -0.321249961853027
"42784" -35.5 -72.5 -0.365249872207642
"42785" -34.5 -72.5 -0.397499918937683
"42786" -33.5 -72.5 -0.387666583061218
"42787" -32.5 -72.5 -0.38824999332428
"42788" -31.5 -72.5 -0.395666599273682
"42789" -30.5 -72.5 -0.396499752998352
"42790" -29.5 -72.5 -0.397249937057495
"42791" -28.5 -72.5 -0.387916564941406
"42792" -27.5 -72.5 -0.37933337688446
"42793" -26.5 -72.5 -0.373250007629395
"42794" -25.5 -72.5 -0.339749932289124
"42795" -24.5 -72.5 -0.271333336830139
"42796" -23.5 -72.5 -0.24233341217041
"42797" -22.5 -72.5 -0.258416652679443
"42798" -21.5 -72.5 -0.279999971389771
"42799" -20.5 -72.5 -0.298916816711426
"42800" -19.5 -72.5 -0.315583348274231
"42801" -18.5 -72.5 -0.0432498455047607
"42802" -17.5 -72.5 -0.000749826431274414
"42803" -16.5 -72.5 -0.000999808311462402
"42804" -15.5 -72.5 0.000999927520751953
"42805" -14.5 -72.5 -0.00483345985412598
"42806" -13.5 -72.5 0.00216662883758545
"42807" -12.5 -72.5 0.00491654872894287
"42808" 167.5 -73.5 -0.231833219528198
"42809" 168.5 -73.5 -0.245999932289124
"42810" 169.5 -73.5 -0.218749761581421
"42811" 170.5 -73.5 -0.174416661262512
"42812" 171.5 -73.5 -0.09375
"42813" 172.5 -73.5 -0.0196666717529297
"42814" 173.5 -73.5 0.0194999575614929
"42815" 174.5 -73.5 0.0312499403953552
"42816" 175.5 -73.5 0.0339999794960022
"42817" 176.5 -73.5 0.0556666851043701
"42818" 177.5 -73.5 0.0803332924842834
"42819" 178.5 -73.5 0.0972499847412109
"42820" 179.5 -73.5 0.109833359718323
"42821" -179.5 -73.5 0.126250088214874
"42822" -178.5 -73.5 0.0986667275428772
"42823" -177.5 -73.5 0.0717500448226929
"42824" -176.5 -73.5 0.0544165372848511
"42825" -175.5 -73.5 0.0414165258407593
"42826" -174.5 -73.5 0.000749945640563965
"42827" -173.5 -73.5 -0.0184999704360962
"42828" -172.5 -73.5 -0.0321667194366455
"42829" -171.5 -73.5 -0.0166665315628052
"42830" -170.5 -73.5 -0.0163333415985107
"42831" -169.5 -73.5 -0.0135833024978638
"42832" -168.5 -73.5 -0.00941681861877441
"42833" -167.5 -73.5 0.00816679000854492
"42834" -166.5 -73.5 0.06766676902771
"42835" -165.5 -73.5 0.174166679382324
"42836" -164.5 -73.5 0.289416432380676
"42837" -163.5 -73.5 0.377333462238312
"42838" -162.5 -73.5 0.444916665554047
"42839" -161.5 -73.5 0.511749923229218
"42840" -160.5 -73.5 0.569750010967255
"42841" -159.5 -73.5 0.620083212852478
"42842" -158.5 -73.5 0.655166566371918
"42843" -157.5 -73.5 0.686583340167999
"42844" -156.5 -73.5 0.706166744232178
"42845" -155.5 -73.5 0.710916757583618
"42846" -154.5 -73.5 0.704249799251556
"42847" -153.5 -73.5 0.69391655921936
"42848" -152.5 -73.5 0.673500001430511
"42849" -151.5 -73.5 0.649166584014893
"42850" -150.5 -73.5 0.626083254814148
"42851" -149.5 -73.5 0.614166617393494
"42852" -148.5 -73.5 0.594833254814148
"42853" -147.5 -73.5 0.572499871253967
"42854" -146.5 -73.5 0.531833469867706
"42855" -145.5 -73.5 0.487749934196472
"42856" -144.5 -73.5 0.430416882038116
"42857" -143.5 -73.5 0.377083420753479
"42858" -142.5 -73.5 0.325916707515717
"42859" -141.5 -73.5 0.296083331108093
"42860" -140.5 -73.5 0.282500147819519
"42861" -139.5 -73.5 0.27441668510437
"42862" -138.5 -73.5 0.257166862487793
"42863" -137.5 -73.5 0.221083283424377
"42864" -136.5 -73.5 0.161333084106445
"42865" -135.5 -73.5 0.107583522796631
"42866" -134.5 -73.5 0.0640003681182861
"42867" -133.5 -73.5 0.0247498750686646
"42868" -132.5 -73.5 -0.0125000476837158
"42869" -131.5 -73.5 -0.057499885559082
"42870" -130.5 -73.5 -0.0701664686203003
"42871" -129.5 -73.5 -0.0674166679382324
"42872" -128.5 -73.5 -0.0889167785644531
"42873" -127.5 -73.5 -0.126166701316833
"42874" -126.5 -73.5 -0.14258348941803
"42875" -125.5 -73.5 -0.174583315849304
"42876" -124.5 -73.5 -0.228416562080383
"42877" -123.5 -73.5 -0.785583257675171
"42878" -122.5 -73.5 -0.233500123023987
"42879" -121.5 -73.5 -0.223250150680542
"42880" -120.5 -73.5 -0.197083353996277
"42881" -119.5 -73.5 -0.161416530609131
"42882" -118.5 -73.5 -0.122000098228455
"42883" -117.5 -73.5 -0.100333213806152
"42884" -116.5 -73.5 -0.0796667337417603
"42885" -115.5 -73.5 -0.059749960899353
"42886" -114.5 -73.5 -0.0557500123977661
"42887" -113.5 -73.5 -0.0424168109893799
"42888" -112.5 -73.5 -0.0542500019073486
"42889" -111.5 -73.5 -0.060583233833313
"42890" -110.5 -73.5 -0.0419168472290039
"42891" -109.5 -73.5 -0.0734164714813232
"42892" -108.5 -73.5 0.0681667327880859
"42893" -107.5 -73.5 -0.196083188056946
"42894" -106.5 -73.5 -0.131333231925964
"42895" -105.5 -73.5 0.00250005722045898
"42896" -104.5 -73.5 0.0420833230018616
"42897" -103.5 -73.5 0.0533332824707031
"42898" -85.5 -73.5 0.30774986743927
"42899" -84.5 -73.5 -0.0883333683013916
"42900" -83.5 -73.5 0.188666582107544
"42901" -82.5 -73.5 0.393166780471802
"42902" -81.5 -73.5 0.435916543006897
"42903" -77.5 -73.5 -0.00833332538604736
"42904" -76.5 -73.5 -0.0891668796539307
"42905" -73.5 -73.5 0.149166584014893
"42906" -72.5 -73.5 0.12933349609375
"42907" -61.5 -73.5 -0.00133335590362549
"42908" -60.5 -73.5 0.00133323669433594
"42909" -59.5 -73.5 0.0338335037231445
"42910" -58.5 -73.5 0.0292497873306274
"42911" -57.5 -73.5 0.0285834074020386
"42912" -56.5 -73.5 0.0231667757034302
"42913" -55.5 -73.5 0.00866639614105225
"42914" -54.5 -73.5 0.0115001201629639
"42915" -53.5 -73.5 0.0161665678024292
"42916" -52.5 -73.5 0.0114167928695679
"42917" -51.5 -73.5 0.0185000896453857
"42918" -50.5 -73.5 0.0288333892822266
"42919" -49.5 -73.5 0.0258333683013916
"42920" -48.5 -73.5 0.0053333044052124
"42921" -47.5 -73.5 -0.0320833921432495
"42922" -46.5 -73.5 -0.0672497749328613
"42923" -45.5 -73.5 -0.0923335552215576
"42924" -44.5 -73.5 -0.0980002880096436
"42925" -43.5 -73.5 -0.105583548545837
"42926" -42.5 -73.5 -0.120250105857849
"42927" -41.5 -73.5 -0.130000114440918
"42928" -40.5 -73.5 -0.144500255584717
"42929" -39.5 -73.5 -0.153250098228455
"42930" -38.5 -73.5 -0.159833550453186
"42931" -37.5 -73.5 -0.16741669178009
"42932" -36.5 -73.5 -0.188916802406311
"42933" -35.5 -73.5 -0.205749869346619
"42934" -34.5 -73.5 -0.206583499908447
"42935" -33.5 -73.5 -0.20983362197876
"42936" -32.5 -73.5 -0.184000134468079
"42937" -31.5 -73.5 -0.149583458900452
"42938" -30.5 -73.5 -0.125333309173584
"42939" -29.5 -73.5 -0.113083243370056
"42940" -28.5 -73.5 -0.125
"42941" -27.5 -73.5 -0.136583209037781
"42942" -26.5 -73.5 -0.131583333015442
"42943" -25.5 -73.5 -0.142083287239075
"42944" -24.5 -73.5 -0.155500054359436
"42945" -23.5 -73.5 -0.186083436012268
"42946" -22.5 -73.5 -0.207333326339722
"42947" -21.5 -73.5 -0.21608304977417
"42948" -20.5 -73.5 -0.212666511535645
"42949" -19.5 -73.5 -0.00375008583068848
"42950" -18.5 -73.5 0.0042499303817749
"42951" -17.5 -73.5 0.0010000467300415
"42952" -16.5 -73.5 -0.00108349323272705
"42953" 165.5 -74.5 -0.0866667032241821
"42954" 166.5 -74.5 -0.111499905586243
"42955" 167.5 -74.5 -0.141749978065491
"42956" 168.5 -74.5 -0.160999894142151
"42957" 169.5 -74.5 -0.126333236694336
"42958" 170.5 -74.5 -0.0557500123977661
"42959" 171.5 -74.5 -0.0180833339691162
"42960" 172.5 -74.5 -0.000416576862335205
"42961" 173.5 -74.5 0.0374999642372131
"42962" 174.5 -74.5 0.0637499690055847
"42963" 175.5 -74.5 0.0859999656677246
"42964" 176.5 -74.5 0.115166664123535
"42965" 177.5 -74.5 0.126916706562042
"42966" 178.5 -74.5 0.134666740894318
"42967" 179.5 -74.5 0.13866662979126
"42968" -179.5 -74.5 0.138166546821594
"42969" -178.5 -74.5 0.126083314418793
"42970" -177.5 -74.5 0.114416539669037
"42971" -176.5 -74.5 0.0888333320617676
"42972" -175.5 -74.5 0.108916521072388
"42973" -174.5 -74.5 0.114666700363159
"42974" -173.5 -74.5 0.101500034332275
"42975" -172.5 -74.5 0.117999911308289
"42976" -171.5 -74.5 0.122333288192749
"42977" -170.5 -74.5 0.0943335294723511
"42978" -169.5 -74.5 0.0268332958221436
"42979" -168.5 -74.5 -0.0326666831970215
"42980" -167.5 -74.5 -0.0457500219345093
"42981" -166.5 -74.5 -0.0311665534973145
"42982" -165.5 -74.5 0.00925004482269287
"42983" -164.5 -74.5 0.0713332891464233
"42984" -163.5 -74.5 0.140666842460632
"42985" -162.5 -74.5 0.204166650772095
"42986" -161.5 -74.5 0.268249869346619
"42987" -160.5 -74.5 0.320250034332275
"42988" -159.5 -74.5 0.371416687965393
"42989" -158.5 -74.5 0.404833316802979
"42990" -157.5 -74.5 0.428000092506409
"42991" -156.5 -74.5 0.438916742801666
"42992" -155.5 -74.5 0.454583406448364
"42993" -154.5 -74.5 0.461333036422729
"42994" -153.5 -74.5 0.474166631698608
"42995" -152.5 -74.5 0.484916865825653
"42996" -151.5 -74.5 0.473500072956085
"42997" -150.5 -74.5 0.455833494663239
"42998" -149.5 -74.5 0.423166632652283
"42999" -148.5 -74.5 0.390583515167236
"43000" -147.5 -74.5 0.327500224113464
"43001" -146.5 -74.5 0.25124990940094
"43002" -145.5 -74.5 0.16266655921936
"43003" -144.5 -74.5 0.0827499628067017
"43004" -143.5 -74.5 -0.00408327579498291
"43005" -142.5 -74.5 -0.0512501001358032
"43006" -141.5 -74.5 -0.0765000581741333
"43007" -140.5 -74.5 -0.096833348274231
"43008" -139.5 -74.5 -0.102500081062317
"43009" -138.5 -74.5 -0.0663332939147949
"43010" -137.5 -74.5 -0.0310831069946289
"43011" -136.5 -74.5 -0.0457503795623779
"43012" -135.5 -74.5 -0.0646665096282959
"43013" -134.5 -74.5 -0.059999942779541
"43014" -133.5 -74.5 -0.0551668405532837
"43015" -132.5 -74.5 -0.0359997749328613
"43016" -131.5 -74.5 -0.00991642475128174
"43017" -130.5 -74.5 -0.032750129699707
"43018" -129.5 -74.5 -0.00550007820129395
"43019" -128.5 -74.5 0.0282503366470337
"43020" -127.5 -74.5 0.0261666774749756
"43021" -126.5 -74.5 -8.33272933959961e-05
"43022" -125.5 -74.5 -0.00283336639404297
"43023" -124.5 -74.5 -0.00249993801116943
"43024" -123.5 -74.5 -0.00524997711181641
"43025" -122.5 -74.5 -0.0239167213439941
"43026" -121.5 -74.5 -0.0976665019989014
"43027" -120.5 -74.5 -0.0543334484100342
"43028" -112.5 -74.5 -0.0934168100357056
"43029" -111.5 -74.5 0.0238333940505981
"43030" -109.5 -74.5 -0.0450834035873413
"43031" -108.5 -74.5 -0.0033334493637085
"43032" -107.5 -74.5 -0.0010000467300415
"43033" -106.5 -74.5 0.00891673564910889
"43034" -105.5 -74.5 0.0714166164398193
"43035" -104.5 -74.5 0.153166770935059
"43036" -103.5 -74.5 0.183999836444855
"43037" -102.5 -74.5 0.21399998664856
"43038" -101.5 -74.5 0.211833536624908
"43039" -61.5 -74.5 0.0194164514541626
"43040" -60.5 -74.5 0.0424166917800903
"43041" -59.5 -74.5 0.123666524887085
"43042" -58.5 -74.5 0.149333357810974
"43043" -57.5 -74.5 0.110583305358887
"43044" -56.5 -74.5 0.0212497711181641
"43045" -55.5 -74.5 0.0219167470932007
"43046" -54.5 -74.5 0.00325000286102295
"43047" -53.5 -74.5 -0.0267502069473267
"43048" -52.5 -74.5 -0.0383334159851074
"43049" -51.5 -74.5 -0.0330830812454224
"43050" -50.5 -74.5 -0.025166392326355
"43051" -49.5 -74.5 -0.0292501449584961
"43052" -48.5 -74.5 -0.0468335151672363
"43053" -47.5 -74.5 -0.069750189781189
"43054" -46.5 -74.5 -0.0888334512710571
"43055" -45.5 -74.5 -0.0946667194366455
"43056" -44.5 -74.5 -0.100249767303467
"43057" -43.5 -74.5 -0.106250166893005
"43058" -42.5 -74.5 -0.111833453178406
"43059" -41.5 -74.5 -0.122999906539917
"43060" -40.5 -74.5 -0.125666737556458
"43061" -39.5 -74.5 -0.119833588600159
"43062" -38.5 -74.5 -0.116416811943054
"43063" -37.5 -74.5 -0.117083311080933
"43064" -36.5 -74.5 -0.121416687965393
"43065" -35.5 -74.5 -0.113250136375427
"43066" -34.5 -74.5 -0.0910000801086426
"43067" -33.5 -74.5 -0.0476666688919067
"43068" -32.5 -74.5 -0.0154165029525757
"43069" -31.5 -74.5 -0.00633323192596436
"43070" -30.5 -74.5 -0.00766658782958984
"43071" -29.5 -74.5 -0.0114998817443848
"43072" -28.5 -74.5 -0.0244168043136597
"43073" -27.5 -74.5 -0.0293331146240234
"43074" -26.5 -74.5 -0.0356665849685669
"43075" -25.5 -74.5 -0.0464166402816772
"43076" -24.5 -74.5 -0.0714167356491089
"43077" -23.5 -74.5 -0.00816667079925537
"43078" -22.5 -74.5 -0.00216639041900635
"43079" -21.5 -74.5 -0.0104167461395264
"43080" -20.5 -74.5 -0.00549995899200439
"43081" -19.5 -74.5 0.00708353519439697
"43082" -18.5 -74.5 0.0158331394195557
"43083" -17.5 -74.5 0.0250833034515381
"43084" -16.5 -74.5 0.0434999465942383
"43085" 163.5 -75.5 -0.0450830459594727
"43086" 164.5 -75.5 0.0185832977294922
"43087" 165.5 -75.5 0.00950002670288086
"43088" 166.5 -75.5 0.0103334188461304
"43089" 167.5 -75.5 0.00316667556762695
"43090" 168.5 -75.5 0.000749826431274414
"43091" 169.5 -75.5 0.024083137512207
"43092" 170.5 -75.5 0.0540000200271606
"43093" 171.5 -75.5 0.0666666626930237
"43094" 172.5 -75.5 0.0805833339691162
"43095" 173.5 -75.5 0.0940000414848328
"43096" 174.5 -75.5 0.118833184242249
"43097" 175.5 -75.5 0.138083279132843
"43098" 176.5 -75.5 0.148833215236664
"43099" 177.5 -75.5 0.162583351135254
"43100" 178.5 -75.5 0.169249773025513
"43101" 179.5 -75.5 0.182499825954437
"43102" -179.5 -75.5 0.19658350944519
"43103" -178.5 -75.5 0.204499959945679
"43104" -177.5 -75.5 0.209333419799805
"43105" -176.5 -75.5 0.214166581630707
"43106" -175.5 -75.5 0.225166738033295
"43107" -174.5 -75.5 0.204416632652283
"43108" -173.5 -75.5 0.186333298683167
"43109" -172.5 -75.5 0.16908323764801
"43110" -171.5 -75.5 0.160333514213562
"43111" -170.5 -75.5 0.177666425704956
"43112" -169.5 -75.5 0.190583467483521
"43113" -168.5 -75.5 0.120416522026062
"43114" -167.5 -75.5 0.0349999666213989
"43115" -166.5 -75.5 -0.0167498588562012
"43116" -165.5 -75.5 -0.0146664381027222
"43117" -164.5 -75.5 0.00366663932800293
"43118" -163.5 -75.5 0.0272499322891235
"43119" -162.5 -75.5 0.0620832443237305
"43120" -161.5 -75.5 0.0774999856948853
"43121" -160.5 -75.5 0.0837498903274536
"43122" -159.5 -75.5 0.105583548545837
"43123" -158.5 -75.5 0.117083311080933
"43124" -157.5 -75.5 0.118083238601685
"43125" -156.5 -75.5 0.10058331489563
"43126" -155.5 -75.5 0.0681666135787964
"43127" -154.5 -75.5 0.0529999732971191
"43128" -153.5 -75.5 0.061500072479248
"43129" -152.5 -75.5 0.0658333301544189
"43130" -151.5 -75.5 0.0374164581298828
"43131" -150.5 -75.5 -0.0183331966400146
"43132" -149.5 -75.5 -0.0439167022705078
"43133" -148.5 -75.5 -0.0438332557678223
"43134" -147.5 -75.5 -0.0540002584457397
"43135" -146.5 -75.5 -0.0750000476837158
"43136" -145.5 -75.5 -0.0833331346511841
"43137" -144.5 -75.5 -0.0774999856948853
"43138" -143.5 -75.5 -0.0615832805633545
"43139" -142.5 -75.5 -0.0533334016799927
"43140" -141.5 -75.5 -0.033750057220459
"43141" -140.5 -75.5 -0.0187498331069946
"43142" -63.5 -75.5 -0.00275003910064697
"43143" -62.5 -75.5 0.000916600227355957
"43144" -61.5 -75.5 0.00041651725769043
"43145" -60.5 -75.5 0.00558316707611084
"43146" -59.5 -75.5 0.0249167680740356
"43147" -58.5 -75.5 0.242833375930786
"43148" -57.5 -75.5 0.095416784286499
"43149" -56.5 -75.5 0.0854998826980591
"43150" -55.5 -75.5 0.0697499513626099
"43151" -54.5 -75.5 0.00525009632110596
"43152" -53.5 -75.5 -0.0570832490921021
"43153" -52.5 -75.5 -0.0741667747497559
"43154" -51.5 -75.5 -0.06208336353302
"43155" -50.5 -75.5 -0.0540834665298462
"43156" -49.5 -75.5 -0.0619164705276489
"43157" -48.5 -75.5 -0.0770833492279053
"43158" -47.5 -75.5 -0.0970832109451294
"43159" -46.5 -75.5 -0.113666772842407
"43160" -45.5 -75.5 -0.111749887466431
"43161" -44.5 -75.5 -0.0773332118988037
"43162" -43.5 -75.5 -0.036500096321106
"43163" -42.5 -75.5 -0.00325000286102295
"43164" -41.5 -75.5 -0.00174987316131592
"43165" -40.5 -75.5 -0.0294163227081299
"43166" -39.5 -75.5 -0.036583423614502
"43167" -38.5 -75.5 -0.0416666269302368
"43168" -37.5 -75.5 -0.0529999732971191
"43169" -36.5 -75.5 -0.0632503032684326
"43170" -35.5 -75.5 -0.0629167556762695
"43171" -34.5 -75.5 -0.0450832843780518
"43172" -33.5 -75.5 -0.0103334188461304
"43173" -32.5 -75.5 0.0298333168029785
"43174" -31.5 -75.5 0.0459998846054077
"43175" -30.5 -75.5 0.0478333234786987
"43176" -29.5 -75.5 0.0437500476837158
"43177" -28.5 -75.5 0.0312501192092896
"43178" -27.5 -75.5 0.0312501192092896
"43179" -26.5 -75.5 0.0236666202545166
"43180" -25.5 -75.5 -0.0411664247512817
"43181" -24.5 -75.5 -0.0053333044052124
"43182" -23.5 -75.5 -0.00291669368743896
"43183" -22.5 -75.5 -0.00691652297973633
"43184" -21.5 -75.5 -0.0552499294281006
"43185" -20.5 -75.5 -0.0737497806549072
"43186" -19.5 -75.5 0.0866667032241821
"43187" -18.5 -75.5 0.295916438102722
"43188" 163.5 -76.5 0.06600022315979
"43189" 164.5 -76.5 0.100749969482422
"43190" 165.5 -76.5 0.102916598320007
"43191" 166.5 -76.5 0.0807499885559082
"43192" 167.5 -76.5 0.0574167370796204
"43193" 168.5 -76.5 0.0567499399185181
"43194" 169.5 -76.5 0.0772501230239868
"43195" 170.5 -76.5 0.0894999504089355
"43196" 171.5 -76.5 0.0947498679161072
"43197" 172.5 -76.5 0.0931666493415833
"43198" 173.5 -76.5 0.091916561126709
"43199" 174.5 -76.5 0.103916704654694
"43200" 175.5 -76.5 0.120083212852478
"43201" 176.5 -76.5 0.13658332824707
"43202" 177.5 -76.5 0.145249843597412
"43203" 178.5 -76.5 0.14300000667572
"43204" 179.5 -76.5 0.167083442211151
"43205" -179.5 -76.5 0.186166524887085
"43206" -178.5 -76.5 0.195833265781403
"43207" -177.5 -76.5 0.209916651248932
"43208" -176.5 -76.5 0.227166652679443
"43209" -175.5 -76.5 0.241250038146973
"43210" -174.5 -76.5 0.254083454608917
"43211" -173.5 -76.5 0.256749987602234
"43212" -172.5 -76.5 0.24058324098587
"43213" -171.5 -76.5 0.232500016689301
"43214" -170.5 -76.5 0.226249933242798
"43215" -169.5 -76.5 0.213500022888184
"43216" -168.5 -76.5 0.22141695022583
"43217" -167.5 -76.5 0.242083430290222
"43218" -166.5 -76.5 0.215750098228455
"43219" -165.5 -76.5 0.173083543777466
"43220" -164.5 -76.5 0.129749894142151
"43221" -163.5 -76.5 0.0938335657119751
"43222" -162.5 -76.5 0.0455832481384277
"43223" -161.5 -76.5 0.0174168348312378
"43224" -160.5 -76.5 -0.00125026702880859
"43225" -159.5 -76.5 -0.0206665992736816
"43226" -158.5 -76.5 -0.0359166860580444
"43227" -157.5 -76.5 -0.0713334083557129
"43228" -156.5 -76.5 -0.092583179473877
"43229" -155.5 -76.5 -0.0638331174850464
"43230" -154.5 -76.5 -0.0117497444152832
"43231" -153.5 -76.5 -0.0210000276565552
"43232" -152.5 -76.5 -0.063083291053772
"43233" -151.5 -76.5 -0.031000018119812
"43234" -150.5 -76.5 0.0958335399627686
"43235" -149.5 -76.5 0.0229167938232422
"43236" -148.5 -76.5 -0.0586667060852051
"43237" -147.5 -76.5 -0.00941658020019531
"43238" -146.5 -76.5 0.0340831279754639
"43239" -70.5 -76.5 -0.000833511352539062
"43240" -69.5 -76.5 -2.38418579101562e-07
"43241" -68.5 -76.5 -2.38418579101562e-07
"43242" -67.5 -76.5 -2.38418579101562e-07
"43243" -66.5 -76.5 -0.00025022029876709
"43244" -65.5 -76.5 0.00166666507720947
"43245" -64.5 -76.5 -0.00158321857452393
"43246" -63.5 -76.5 -8.36849212646484e-05
"43247" -62.5 -76.5 -2.38418579101562e-07
"43248" -61.5 -76.5 -2.38418579101562e-07
"43249" -60.5 -76.5 -8.36849212646484e-05
"43250" -59.5 -76.5 0.0011667013168335
"43251" -58.5 -76.5 0.00174975395202637
"43252" -57.5 -76.5 0.00816679000854492
"43253" -56.5 -76.5 0.00825023651123047
"43254" -55.5 -76.5 0.00624978542327881
"43255" -54.5 -76.5 -0.03125
"43256" -53.5 -76.5 0.0216665267944336
"43257" -52.5 -76.5 -0.0270832777023315
"43258" -51.5 -76.5 -0.0749999284744263
"43259" -50.5 -76.5 -0.121999979019165
"43260" -49.5 -76.5 -0.177416682243347
"43261" -48.5 -76.5 -0.212666869163513
"43262" -47.5 -76.5 -0.222999811172485
"43263" -46.5 -76.5 -0.225083231925964
"43264" -45.5 -76.5 -0.22266674041748
"43265" -44.5 -76.5 -0.207416415214539
"43266" -43.5 -76.5 -0.170666694641113
"43267" -42.5 -76.5 -0.104916572570801
"43268" -41.5 -76.5 -0.0471664667129517
"43269" -40.5 -76.5 -0.029333233833313
"43270" -39.5 -76.5 -0.0234165191650391
"43271" -38.5 -76.5 -0.0222500562667847
"43272" -37.5 -76.5 -0.0169999599456787
"43273" -36.5 -76.5 0.000999927520751953
"43274" -35.5 -76.5 0.0188331604003906
"43275" -34.5 -76.5 0.0346665382385254
"43276" -33.5 -76.5 0.0448334217071533
"43277" -32.5 -76.5 0.0483334064483643
"43278" -31.5 -76.5 0.0417498350143433
"43279" -30.5 -76.5 0.0321664810180664
"43280" -29.5 -76.5 0.0146669149398804
"43281" -28.5 -76.5 0.00600028038024902
"43282" -27.5 -76.5 -0.0160832405090332
"43283" 164.5 -77.5 0.0768334865570068
"43284" 165.5 -77.5 0.0840832591056824
